"session_key","meeting_key","driver_number","date","recording_url"
9483,1231,16,"2024-03-23T01:44:16.008000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CHALEC01_16_20240323_014346.mp3"
9483,1231,1,"2024-03-23T01:46:31.358000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/MAXVER01_1_20240323_014608.mp3"
9483,1231,23,"2024-03-23T01:47:39.358000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_014710.mp3"
9483,1231,4,"2024-03-23T01:48:13.952000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LANNOR01_4_20240323_014753.mp3"
9483,1231,55,"2024-03-23T01:48:49.030000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CARSAI01_55_20240323_014827.mp3"
9483,1231,44,"2024-03-23T01:50:29.322000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LEWHAM01_44_20240323_015105.mp3"
9483,1231,23,"2024-03-23T01:52:09.730000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_015152.mp3"
9483,1231,63,"2024-03-23T01:52:44.720000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_015226.mp3"
9483,1231,3,"2024-03-23T01:53:52.118000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/DANRIC01_3_20240323_015335.mp3"
9483,1231,23,"2024-03-23T01:54:26.276000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_015415.mp3"
9483,1231,10,"2024-03-23T01:55:00.190000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/PIEGAS01_10_20240323_015452.mp3"
9483,1231,31,"2024-03-23T01:55:35.200000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ESTOCO01_31_20240323_015508.mp3"
9483,1231,44,"2024-03-23T01:55:35.200000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LEWHAM01_44_20240323_015629.mp3"
9483,1231,31,"2024-03-23T01:56:10.310000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ESTOCO01_31_20240323_015534.mp3"
9483,1231,23,"2024-03-23T01:57:16.931000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_015658.mp3"
9483,1231,77,"2024-03-23T02:00:06.464000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/VALBOT01_77_20240323_015945.mp3"
9483,1231,16,"2024-03-23T02:01:48.009000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CHALEC01_16_20240323_020042.mp3"
9483,1231,63,"2024-03-23T02:01:48.009000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_020110.mp3"
9483,1231,10,"2024-03-23T02:02:22.677000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/PIEGAS01_10_20240323_020207.mp3"
9483,1231,10,"2024-03-23T02:02:22.710000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/PIEGAS01_10_20240323_020210.mp3"
9483,1231,55,"2024-03-23T02:03:31.483000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CARSAI01_55_20240323_020327.mp3"
9483,1231,10,"2024-03-23T02:04:06.602000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/PIEGAS01_10_20240323_020352.mp3"
9483,1231,3,"2024-03-23T02:05:12.130000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/DANRIC01_3_20240323_020501.mp3"
9483,1231,22,"2024-03-23T02:05:46.928000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/YUKTSU01_22_20240323_020532.mp3"
9483,1231,10,"2024-03-23T02:08:37.359000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/PIEGAS01_10_20240323_020830.mp3"
9483,1231,16,"2024-03-23T02:08:37.359000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CHALEC01_16_20240323_020829.mp3"
9483,1231,22,"2024-03-23T02:09:12.470000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/YUKTSU01_22_20240323_020843.mp3"
9483,1231,63,"2024-03-23T02:10:18.611000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_020946.mp3"
9483,1231,10,"2024-03-23T02:10:18.710000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/PIEGAS01_10_20240323_020946.mp3"
9483,1231,16,"2024-03-23T02:10:19.031000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CHALEC01_16_20240323_020947.mp3"
9483,1231,22,"2024-03-23T02:10:19.203000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/YUKTSU01_22_20240323_020958.mp3"
9483,1231,81,"2024-03-23T02:10:19.203000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/OSCPIA01_81_20240323_020955.mp3"
9483,1231,3,"2024-03-23T02:10:19.283000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/DANRIC01_3_20240323_020959.mp3"
9483,1231,14,"2024-03-23T02:10:19.563000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/FERALO01_14_20240323_021000.mp3"
9483,1231,23,"2024-03-23T02:10:19.803000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_021109.mp3"
9483,1231,23,"2024-03-23T02:10:20.007000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_021000.mp3"
9483,1231,16,"2024-03-23T02:10:55.513000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CHALEC01_16_20240323_021010.mp3"
9483,1231,1,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/MAXVER01_1_20240323_021035.mp3"
9483,1231,4,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LANNOR01_4_20240323_021033.mp3"
9483,1231,11,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/SERPER01_11_20240323_021021.mp3"
9483,1231,11,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/SERPER01_11_20240323_021036.mp3"
9483,1231,16,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CHALEC01_16_20240323_021036.mp3"
9483,1231,44,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LEWHAM01_44_20240323_021037.mp3"
9483,1231,55,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CARSAI01_55_20240323_021037.mp3"
9483,1231,63,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_021028.mp3"
9483,1231,63,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_021039.mp3"
9483,1231,63,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_021040.mp3"
9483,1231,81,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/OSCPIA01_81_20240323_021022.mp3"
9483,1231,81,"2024-03-23T02:10:57.754000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/OSCPIA01_81_20240323_021038.mp3"
9483,1231,23,"2024-03-23T02:11:33.003000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_021114.mp3"
9483,1231,23,"2024-03-23T02:11:33.314000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ALEALB01_23_20240323_021121.mp3"
9483,1231,81,"2024-03-23T02:14:23.338000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/OSCPIA01_81_20240323_021303.mp3"
9483,1231,63,"2024-03-23T02:16:38.760000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_021616.mp3"
9483,1231,63,"2024-03-23T02:17:13.876000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_021600.mp3"
9483,1231,20,"2024-03-23T02:17:46.083000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/KEVMAG01_20_20240323_021728.mp3"
9483,1231,24,"2024-03-23T02:18:20.079000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GUAZHO01_24_20240323_021810.mp3"
9483,1231,4,"2024-03-23T02:18:54.182000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LANNOR01_4_20240323_021843.mp3"
9483,1231,63,"2024-03-23T02:21:42.636000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/GEORUS01_63_20240323_022113.mp3"
9483,1231,3,"2024-03-23T02:22:17.008000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/DANRIC01_3_20240323_022154.mp3"
9483,1231,10,"2024-03-23T02:24:00.036000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/PIEGAS01_10_20240323_022322.mp3"
9483,1231,11,"2024-03-23T02:24:32.726000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/SERPER01_11_20240323_022417.mp3"
9483,1231,31,"2024-03-23T02:25:07.011000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ESTOCO01_31_20240323_022448.mp3"
9483,1231,55,"2024-03-23T02:25:41.010000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CARSAI01_55_20240323_022510.mp3"
9483,1231,18,"2024-03-23T02:26:15.390000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LANSTR01_18_20240323_022605.mp3"
9483,1231,1,"2024-03-23T02:26:50.517000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/MAXVER01_1_20240323_022731.mp3"
9483,1231,1,"2024-03-23T02:28:30.789000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/MAXVER01_1_20240323_022805.mp3"
9483,1231,11,"2024-03-23T02:30:48.088000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/SERPER01_11_20240323_023016.mp3"
9483,1231,55,"2024-03-23T02:31:22.131000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CARSAI01_55_20240323_023047.mp3"
9483,1231,4,"2024-03-23T02:31:22.188000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LANNOR01_4_20240323_023051.mp3"
9483,1231,31,"2024-03-23T02:31:22.350000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/ESTOCO01_31_20240323_023053.mp3"
9483,1231,16,"2024-03-23T02:31:56.527000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/CHALEC01_16_20240323_023142.mp3"
9483,1231,20,"2024-03-23T02:33:04.270000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/KEVMAG01_20_20240323_023230.mp3"
9483,1231,81,"2024-03-23T02:34:46.718000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/OSCPIA01_81_20240323_023431.mp3"
9483,1231,18,"2024-03-23T02:35:21.792000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Practice_3/TeamRadio/LANSTR01_18_20240323_023450.mp3"
9484,1231,81,"2024-03-23T04:48:23.164000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/OSCPIA01_81_20240323_044804.mp3"
9484,1231,27,"2024-03-23T04:58:29.916000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/NICHUL01_27_20240323_045819.mp3"
9484,1231,20,"2024-03-23T04:59:37.132000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_045901.mp3"
9484,1231,20,"2024-03-23T04:59:37.548000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_045923.mp3"
9484,1231,31,"2024-03-23T05:00:45.302000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_050026.mp3"
9484,1231,31,"2024-03-23T05:01:20.392000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_050057.mp3"
9484,1231,10,"2024-03-23T05:03:35.822000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/PIEGAS01_10_20240323_050325.mp3"
9484,1231,11,"2024-03-23T05:03:35.822000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/SERPER01_11_20240323_050308.mp3"
9484,1231,11,"2024-03-23T05:05:51.220000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/SERPER01_11_20240323_050523.mp3"
9484,1231,27,"2024-03-23T05:07:31.571000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/NICHUL01_27_20240323_050707.mp3"
9484,1231,63,"2024-03-23T05:08:39.494000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/GEORUS01_63_20240323_050823.mp3"
9484,1231,81,"2024-03-23T05:10:21.984000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/OSCPIA01_81_20240323_050957.mp3"
9484,1231,4,"2024-03-23T05:10:57.070000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LANNOR01_4_20240323_051032.mp3"
9484,1231,63,"2024-03-23T05:12:37.333000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/GEORUS01_63_20240323_051315.mp3"
9484,1231,55,"2024-03-23T05:13:12.443000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/CARSAI01_55_20240323_051254.mp3"
9484,1231,44,"2024-03-23T05:14:53.255000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LEWHAM01_44_20240323_051444.mp3"
9484,1231,44,"2024-03-23T05:14:53.255000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LEWHAM01_44_20240323_051447.mp3"
9484,1231,18,"2024-03-23T05:16:34.735000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LANSTR01_18_20240323_051609.mp3"
9484,1231,18,"2024-03-23T05:16:34.979000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LANSTR01_18_20240323_051622.mp3"
9484,1231,1,"2024-03-23T05:17:08.831000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/MAXVER01_1_20240323_051743.mp3"
9484,1231,81,"2024-03-23T05:18:18.420000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/OSCPIA01_81_20240323_051803.mp3"
9484,1231,44,"2024-03-23T05:18:50.776000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LEWHAM01_44_20240323_051820.mp3"
9484,1231,20,"2024-03-23T05:21:40.024000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_052132.mp3"
9484,1231,20,"2024-03-23T05:22:14.112000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_052138.mp3"
9484,1231,20,"2024-03-23T05:22:14.252000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_052142.mp3"
9484,1231,20,"2024-03-23T05:22:14.577000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_052151.mp3"
9484,1231,44,"2024-03-23T05:26:45.290000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LEWHAM01_44_20240323_052628.mp3"
9484,1231,18,"2024-03-23T05:28:26.968000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LANSTR01_18_20240323_052752.mp3"
9484,1231,31,"2024-03-23T05:29:01.002000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_052856.mp3"
9484,1231,4,"2024-03-23T05:30:45.583000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LANNOR01_4_20240323_053010.mp3"
9484,1231,31,"2024-03-23T05:32:25.911000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_053159.mp3"
9484,1231,31,"2024-03-23T05:32:25.911000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_053204.mp3"
9484,1231,55,"2024-03-23T05:34:41.247000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/CARSAI01_55_20240323_053417.mp3"
9484,1231,23,"2024-03-23T05:36:56.567000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ALEALB01_23_20240323_053619.mp3"
9484,1231,4,"2024-03-23T05:38:06.742000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LANNOR01_4_20240323_053757.mp3"
9484,1231,16,"2024-03-23T05:38:06.742000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/CHALEC01_16_20240323_053741.mp3"
9484,1231,16,"2024-03-23T05:38:06.742000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/CHALEC01_16_20240323_053759.mp3"
9484,1231,22,"2024-03-23T05:38:06.742000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/YUKTSU01_22_20240323_053713.mp3"
9484,1231,31,"2024-03-23T05:38:06.742000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_053754.mp3"
9484,1231,44,"2024-03-23T05:38:06.742000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LEWHAM01_44_20240323_053734.mp3"
9484,1231,14,"2024-03-23T05:38:41.845000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/FERALO01_14_20240323_053811.mp3"
9484,1231,55,"2024-03-23T05:38:41.845000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/CARSAI01_55_20240323_053804.mp3"
9484,1231,14,"2024-03-23T05:38:42.007000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/FERALO01_14_20240323_053828.mp3"
9484,1231,44,"2024-03-23T05:40:58.326000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/LEWHAM01_44_20240323_054155.mp3"
9484,1231,31,"2024-03-23T05:41:32.620000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_054118.mp3"
9484,1231,31,"2024-03-23T05:41:33.010000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/ESTOCO01_31_20240323_054124.mp3"
9484,1231,20,"2024-03-23T05:42:07.487000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_054156.mp3"
9484,1231,20,"2024-03-23T05:42:07.487000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/KEVMAG01_20_20240323_054203.mp3"
9484,1231,77,"2024-03-23T05:43:15.206000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/VALBOT01_77_20240323_054256.mp3"
9484,1231,77,"2024-03-23T05:43:15.466000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/VALBOT01_77_20240323_054302.mp3"
9484,1231,16,"2024-03-23T05:50:38.938000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/CHALEC01_16_20240323_055001.mp3"
9484,1231,11,"2024-03-23T05:53:29.524000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/SERPER01_11_20240323_055250.mp3"
9484,1231,55,"2024-03-23T06:00:47.686000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/CARSAI01_55_20240323_060025.mp3"
9484,1231,11,"2024-03-23T06:00:47.866000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/SERPER01_11_20240323_060029.mp3"
9484,1231,11,"2024-03-23T06:01:22.007000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/SERPER01_11_20240323_060103.mp3"
9484,1231,11,"2024-03-23T06:01:56.225000+00:00","https://livetiming.formula1.com/static/2024/2024-03-24_Australian_Grand_Prix/2024-03-23_Qualifying/TeamRadio/SERPER01_11_20240323_060120.mp3"
